transaction_amount,transaction_hour,account_age_days,distance_km,transactions_24h,avg_amount_7d,device_changes_30d,failed_attempts_24h,num_prior_transactions,is_new_device,email_address_match,billing_shipping_match,card_present,merchant_risk_score,velocity_score,isFraud
95.4,13,978,6.38,1,36.52,0,0,70,0,1,1,1,0.1,10.3,0
66.13,14,26,6.81,2,41.43,0,0,0,0,1,1,1,0.345,17.13,0
55.93,8,46,58.08,0,47.9,1,0,2,0,1,1,1,0.247,3.86,0
56.17,1,136,6.71,0,24.27,0,0,11,0,1,1,1,0.387,0.0,0
29.6,16,1093,1.73,1,13.15,0,1,86,1,1,1,0,0.344,0.03,0
12.22,9,202,22.6,0,23.43,0,0,18,0,1,1,1,0.077,0.79,0
32.32,8,106,6.84,0,12.74,0,0,10,0,1,1,1,0.091,3.77,0
15.22,1,629,14.55,2,6.38,0,1,12,0,1,0,0,0.093,21.85,0
79.45,23,192,38.73,0,37.78,1,0,13,0,0,1,0,0.325,7.24,0
25.87,18,203,12.85,1,5.76,0,1,4,0,1,1,1,0.123,9.48,0
13.12,16,672,15.23,3,11.29,0,1,11,0,1,1,1,0.466,21.74,0
21.73,10,145,15.44,2,25.95,0,1,3,0,1,1,0,0.362,8.48,0
45.28,16,1135,14.22,1,101.48,0,0,112,0,1,1,1,0.04,15.48,0
17.05,9,412,2.61,1,15.65,0,0,6,0,1,1,0,0.185,23.68,0
13.17,17,386,9.14,2,5.15,0,0,27,0,1,1,1,0.362,17.43,0
38.23,22,154,0.12,0,23.89,0,0,10,0,1,1,1,0.324,12.83,0
38.28,5,901,14.76,3,25.05,0,0,74,0,1,1,0,0.183,32.63,0
18.05,15,425,12.85,2,12.56,0,0,30,0,1,1,0,0.26,16.45,0
18.71,17,85,5.74,0,22.2,0,0,8,0,1,1,1,0.285,0.0,0
37.79,19,116,11.13,2,14.53,0,0,10,0,1,1,1,0.091,22.57,0
7.04,17,316,10.19,2,35.67,1,0,12,0,1,1,1,0.134,27.49,0
7.33,0,756,4.33,2,14.91,0,0,67,0,1,1,1,0.101,28.06,0
14.61,2,1401,5.21,0,15.03,1,0,55,0,1,1,0,0.122,0.0,0
24.2,14,545,21.57,1,50.75,0,0,39,0,0,1,0,0.299,7.56,0
40.89,19,353,21.14,1,22.83,0,0,13,0,0,1,1,0.167,0.0,0
131.02,9,144,9.52,0,16.8,0,1,13,0,1,1,0,0.076,0.0,0
70.64,20,559,18.96,3,90.73,0,0,42,0,1,1,0,0.171,27.39,0
25.54,4,2015,8.99,1,35.62,0,1,114,0,0,1,1,0.284,7.42,0
29.4,14,323,28.59,0,6.94,1,0,26,0,1,1,1,0.216,11.06,0
11.0,22,88,6.07,5,10.11,0,1,1,1,0,1,0,0.08,62.1,0
29.41,13,55,39.32,3,24.87,0,0,3,0,1,1,1,0.143,14.51,0
22.45,14,157,11.72,1,54.66,1,0,3,0,1,1,0,0.108,18.45,0
41.38,9,421,11.51,0,4.82,0,1,15,0,1,1,1,0.171,1.36,0
13.1,23,1467,16.67,2,9.84,0,0,62,0,0,0,1,0.064,14.94,0
50.37,8,178,6.25,0,80.61,0,0,14,0,1,1,1,0.254,0.0,0
138.76,11,182,19.33,0,14.12,1,0,16,0,1,1,0,0.341,14.99,0
26.88,6,328,5.79,0,14.19,0,1,15,0,1,1,1,0.112,0.0,0
44.78,4,1254,7.6,1,8.45,1,0,85,0,1,1,0,0.122,26.99,0
59.75,23,272,16.85,0,41.88,0,0,22,0,1,1,1,0.198,5.26,0
20.06,9,126,7.13,4,7.06,1,1,10,0,1,1,1,0.137,31.53,0
37.49,7,89,3.35,2,24.86,1,1,8,0,1,1,0,0.477,36.3,0
30.34,21,305,30.82,2,39.05,0,0,24,0,1,1,0,0.244,22.31,0
33.04,19,806,38.3,0,28.7,0,0,15,0,1,0,0,0.048,0.0,0
13.83,15,172,14.78,1,32.15,0,0,4,0,1,0,1,0.22,6.6,0
30.71,11,359,25.0,4,16.61,0,0,30,0,1,1,1,0.086,26.99,0
49.3,8,462,64.75,0,64.53,0,0,18,0,1,0,0,0.229,0.0,0
127.89,9,299,14.31,5,37.37,0,0,7,0,1,1,1,0.162,41.64,0
78.2,15,106,35.92,0,8.57,0,1,10,0,1,1,0,0.286,4.69,0
258.06,9,1274,6.68,0,17.84,0,1,61,0,1,1,1,0.268,0.0,0
13.91,8,417,18.08,1,124.52,0,0,19,0,1,1,1,0.089,15.16,0
71.69,2,653,0.86,0,36.29,0,0,17,0,1,1,1,0.236,3.99,0
35.99,18,505,23.34,3,47.55,1,0,43,0,1,1,1,0.152,40.93,0
267.68,10,3119,26.56,1,10.42,3,1,169,0,0,1,0,0.445,32.97,0
13.35,5,305,7.69,2,60.72,0,0,12,1,1,1,0,0.179,7.01,0
12.94,5,277,15.28,1,5.06,0,0,23,1,1,1,0,0.288,14.97,0
16.45,14,223,29.32,1,34.74,1,0,19,0,1,1,0,0.092,27.02,0
3.58,14,224,32.26,1,21.07,0,0,17,0,1,1,0,0.265,15.28,0
17.71,12,161,1.69,0,21.63,1,0,8,0,1,1,0,0.133,12.41,0
14.03,21,1972,26.36,2,61.58,0,0,82,0,1,1,0,0.055,4.98,0
34.83,4,1023,4.81,3,11.03,0,0,60,0,1,1,0,0.208,12.82,0
42.17,13,190,19.49,2,32.76,0,0,12,0,1,1,0,0.043,12.87,0
195.62,20,182,5.9,1,33.41,0,0,11,1,1,1,0,0.058,12.2,0
77.51,1,55,0.87,2,33.18,1,0,4,0,1,1,0,0.11,16.17,0
16.83,22,1048,3.53,1,84.09,1,0,22,0,1,1,1,0.056,12.02,0
12.2,11,232,7.88,2,26.27,0,0,16,0,1,1,0,0.297,12.28,0
49.0,19,425,20.28,1,38.8,2,0,37,0,0,0,1,0.185,22.83,0
8.0,13,1153,1.59,0,62.1,1,0,31,0,1,1,0,0.223,16.09,0
187.07,18,262,25.14,3,14.84,0,0,16,0,1,1,1,0.148,20.5,0
97.46,23,822,86.89,2,23.91,0,0,60,0,1,1,0,0.24,17.99,0
18.74,19,281,23.29,1,9.8,0,0,27,0,1,1,1,0.107,4.55,0
5.4,14,604,9.63,2,42.45,0,1,14,0,1,1,1,0.293,15.39,0
116.03,19,282,12.6,3,29.56,1,1,21,0,1,1,0,0.136,24.53,0
26.72,23,249,0.09,3,48.84,0,0,16,0,1,1,1,0.151,10.04,0
103.32,16,2339,3.52,2,25.45,1,0,105,0,1,1,1,0.12,30.84,0
6.08,13,474,34.39,0,17.51,1,0,9,0,1,1,1,0.453,11.86,0
16.45,22,229,0.33,0,36.26,0,0,10,0,1,1,0,0.022,0.0,0
30.12,17,149,35.28,1,85.84,0,1,12,0,1,1,0,0.132,11.07,0
31.41,21,20,1.8,4,43.19,0,0,1,0,1,1,0,0.012,37.95,0
19.1,23,613,2.14,1,8.64,0,0,21,0,1,1,0,0.266,11.59,0
55.86,4,233,2.89,0,31.53,0,0,23,0,1,1,0,0.187,10.67,0
10.3,21,861,24.1,2,148.56,0,0,67,0,1,1,1,0.16,2.84,0
25.99,11,226,9.76,0,15.99,0,1,7,0,1,1,1,0.462,0.0,0
33.79,9,234,2.35,1,18.38,0,0,19,0,1,1,0,0.134,15.36,0
50.12,7,755,17.41,1,5.66,0,0,64,0,1,1,0,0.175,8.05,0
61.05,5,336,42.37,3,25.26,0,0,29,0,1,1,1,0.327,22.73,0
9.73,14,1081,12.75,4,18.86,0,0,84,1,1,1,0,0.164,34.38,0
6.46,11,446,1.56,0,39.65,0,0,10,0,1,1,1,0.15,8.83,0
107.52,5,138,0.84,3,27.35,0,0,11,0,1,1,0,0.202,14.25,0
41.78,11,420,23.84,0,31.47,2,0,39,0,1,1,1,0.144,21.16,0
14.18,14,2,14.76,1,42.22,0,1,0,0,1,1,1,0.188,21.7,0
141.34,11,187,38.39,0,6.33,0,0,14,0,1,1,1,0.283,7.76,0
33.64,8,117,11.89,0,67.76,0,0,6,0,1,1,1,0.245,5.64,0
97.45,18,531,0.97,3,37.78,0,0,37,0,1,1,1,0.256,14.62,0
32.06,20,73,7.75,3,59.05,0,0,5,1,1,1,1,0.164,27.62,0
235.27,1,171,16.09,2,37.86,0,0,9,0,1,1,0,0.298,14.95,1
173.35,12,201,7.29,0,37.02,0,0,9,0,1,1,0,0.131,0.0,0
23.36,12,2,117.04,1,23.44,1,0,0,0,1,1,0,0.061,14.51,0
79.17,7,24,7.8,5,18.33,0,1,1,1,1,1,0,0.163,45.78,0
57.13,12,186,11.85,0,54.44,0,1,11,0,1,1,1,0.055,8.1,0
117.76,3,126,3.83,1,38.38,0,0,8,0,1,1,0,0.173,6.76,0
11.42,5,62,2.48,1,20.59,0,0,1,0,1,0,1,0.153,0.0,0
59.5,5,84,15.55,1,78.75,0,0,4,0,1,0,1,0.133,8.95,0
86.35,20,903,13.32,3,23.36,0,0,20,0,1,1,0,0.091,15.58,0
5.16,11,575,0.07,1,37.46,0,0,45,0,1,1,0,0.109,16.93,0
9.18,11,331,5.03,0,10.82,0,0,12,0,1,1,1,0.309,0.0,0
3.9,16,1198,15.47,0,18.95,1,1,54,0,1,1,0,0.241,6.76,0
22.89,6,15,25.09,2,11.17,0,0,1,0,1,1,0,0.326,17.65,0
61.41,14,212,5.62,1,11.27,1,0,9,0,1,1,0,0.13,30.19,0
134.61,23,867,15.64,3,23.17,0,0,67,0,1,1,0,0.095,38.01,0
32.27,16,495,4.62,1,17.7,0,1,43,1,1,1,0,0.06,13.13,0
152.72,9,2000,17.59,0,58.39,0,0,139,0,1,1,0,0.21,2.5,0
7.54,22,1446,17.96,6,16.29,0,0,42,0,1,1,0,0.08,52.76,0
5.46,19,93,2.09,0,39.98,1,1,5,0,1,1,0,0.031,19.21,0
28.35,5,1788,16.41,0,14.98,0,0,138,0,1,1,1,0.232,0.0,0
43.99,8,1455,6.09,1,26.87,1,0,57,0,1,1,1,0.267,17.3,0
29.0,14,234,2.84,0,11.27,1,0,22,0,1,1,1,0.231,10.89,0
3.79,15,2034,10.41,1,46.18,0,0,193,0,1,1,1,0.217,14.1,0
27.41,20,18,9.03,2,88.44,0,2,0,0,1,1,1,0.253,8.58,0
8.13,7,541,22.3,1,10.69,0,0,36,0,1,1,1,0.042,19.29,0
58.54,15,155,1.32,0,43.05,0,0,7,0,1,1,0,0.027,0.68,0
43.23,4,69,23.39,2,97.15,0,0,5,0,1,0,1,0.093,20.99,0
11.71,17,431,1.68,1,14.06,0,0,35,0,1,1,1,0.283,13.04,0
17.92,19,183,3.49,1,87.17,1,0,5,0,1,1,0,0.14,16.84,0
10.39,13,550,10.88,0,27.85,0,0,33,0,1,1,0,0.43,0.0,0
28.14,1,388,9.33,0,24.75,0,0,17,0,1,0,1,0.18,8.23,0
77.88,22,249,67.46,2,21.43,0,0,23,0,1,1,0,0.098,8.86,0
11.18,22,100,13.35,1,21.7,1,0,3,0,1,1,1,0.29,7.49,0
49.6,2,460,5.95,2,10.23,0,0,43,0,1,1,1,0.116,9.19,0
17.63,13,884,34.56,5,17.02,1,0,45,0,1,1,1,0.162,46.52,0
13.56,6,458,5.61,0,149.92,1,1,40,0,0,1,1,0.28,6.05,0
26.92,14,471,4.8,1,8.66,1,0,26,0,1,1,1,0.032,13.1,0
10.64,16,359,10.23,1,31.22,1,1,24,0,1,1,0,0.096,9.84,0
17.22,0,246,36.66,1,25.35,0,0,24,0,1,1,1,0.141,4.94,0
9.04,8,306,18.49,1,24.04,1,0,23,0,1,1,1,0.293,23.83,0
213.73,21,2280,16.97,1,14.32,0,0,75,0,1,0,1,0.133,2.29,0
31.04,13,692,19.42,2,6.78,0,0,26,0,1,1,1,0.144,27.67,0
14.88,15,282,16.17,2,33.89,1,0,15,0,1,1,1,0.263,24.67,0
37.11,20,306,21.39,2,16.11,0,0,20,0,1,0,0,0.181,16.56,0
26.78,12,346,3.21,1,29.04,0,1,7,0,1,1,0,0.142,12.94,0
24.02,5,538,2.93,2,14.92,1,0,10,0,1,1,1,0.102,32.67,0
55.38,21,314,6.75,1,40.8,0,0,17,0,1,1,0,0.189,7.75,0
63.91,0,579,28.55,3,25.78,0,0,34,0,1,1,0,0.054,33.25,0
17.63,20,200,18.8,0,31.43,0,0,4,0,1,1,1,0.257,0.0,0
16.85,3,264,12.54,4,40.56,0,0,14,0,1,1,1,0.137,29.59,0
22.76,2,998,0.29,1,27.24,0,0,81,0,1,1,0,0.083,21.15,0
3.0,16,199,4.03,1,14.44,0,0,12,0,1,1,1,0.208,8.49,0
6.59,1,1668,24.41,2,53.79,1,0,94,0,1,1,1,0.117,32.0,0
117.55,18,95,4.17,1,119.5,1,1,2,0,1,1,1,0.241,20.52,0
155.24,19,138,19.66,2,36.48,0,0,13,0,1,1,0,0.305,7.07,0
23.36,22,312,3.06,1,3.0,0,0,19,1,1,1,0,0.366,9.79,0
53.33,21,798,13.99,1,13.73,0,0,43,0,1,1,1,0.433,25.08,0
40.9,7,658,14.84,1,22.89,0,1,15,0,0,1,0,0.32,10.13,0
651.24,14,96,20.91,4,19.88,0,1,7,0,1,0,0,0.195,31.86,1
91.8,5,135,8.65,1,7.76,1,0,5,1,1,1,0,0.299,9.38,0
26.37,22,428,15.02,1,14.75,0,0,9,0,1,1,1,0.054,10.86,0
11.52,19,175,10.01,3,26.35,0,0,13,0,1,1,0,0.131,13.67,0
6.01,1,274,44.16,1,31.99,0,0,15,0,1,1,1,0.204,0.0,0
36.73,14,333,11.07,1,26.68,1,0,7,0,1,1,0,0.106,19.93,0
14.06,19,451,3.53,3,13.35,0,0,39,0,0,1,1,0.217,16.26,0
7.23,11,145,16.53,2,10.07,0,1,7,0,1,1,1,0.069,15.77,0
15.7,2,89,11.93,2,18.06,0,0,2,0,1,1,1,0.185,20.38,0
10.16,9,254,24.43,1,18.16,0,0,11,0,1,1,1,0.228,16.14,0
161.93,13,43,2.92,1,38.28,1,0,0,0,1,1,0,0.128,17.01,0
72.36,21,374,4.54,1,10.28,0,0,36,0,1,1,0,0.154,0.0,0
29.73,13,915,38.19,1,30.67,2,0,72,1,1,1,1,0.409,30.57,0
131.62,2,63,39.89,0,25.63,1,1,1,0,1,1,0,0.066,0.0,1
32.37,0,60,8.76,2,19.68,0,1,2,0,1,1,1,0.153,13.13,0
12.66,19,42,0.73,1,36.58,0,1,2,0,1,1,1,0.139,16.17,0
137.43,0,941,5.49,3,18.7,1,0,71,0,1,1,1,0.252,30.38,0
51.36,1,42,4.26,4,60.61,0,1,2,0,1,1,0,0.345,32.75,0
10.62,18,2051,8.03,1,47.84,0,0,109,0,1,1,0,0.147,4.03,0
24.77,23,222,5.74,2,15.67,0,0,13,0,0,1,1,0.057,17.81,0
12.48,9,199,26.49,0,93.94,0,0,4,1,1,1,0,0.225,0.0,0
7.52,3,48,0.05,2,5.49,0,0,4,1,1,1,1,0.388,16.32,0
75.65,3,441,15.52,0,92.69,1,1,39,0,1,1,0,0.429,8.96,0
202.23,12,441,16.37,1,81.96,0,0,19,0,1,1,1,0.092,17.29,0
7.4,8,340,16.21,2,11.26,0,0,8,0,1,1,1,0.102,16.18,0
52.61,6,186,11.03,2,21.17,0,0,12,0,1,0,0,0.166,16.87,0
15.63,15,230,14.17,3,11.07,0,0,21,0,1,1,1,0.05,17.94,0
18.41,17,193,24.95,2,18.65,0,0,14,0,1,1,1,0.202,21.28,0
16.57,2,278,23.0,1,81.06,1,1,6,0,1,1,0,0.072,19.88,0
12.63,19,209,0.53,0,23.8,0,0,10,0,1,1,1,0.244,0.0,0
31.45,19,563,0.46,1,5.29,0,0,43,0,1,1,1,0.336,13.65,0
13.05,9,175,27.39,2,48.66,0,0,6,0,1,1,0,0.207,15.3,0
39.27,23,216,12.83,1,32.2,0,0,15,0,1,1,0,0.278,7.58,0
28.5,21,286,47.35,3,10.47,0,0,18,0,1,1,1,0.335,31.57,0
23.6,15,2,8.47,2,94.26,0,0,0,0,1,1,0,0.114,21.8,0
12.09,2,339,2.92,0,47.25,1,1,26,0,0,1,1,0.201,12.42,0
16.83,10,148,9.62,1,20.94,0,1,7,0,1,1,0,0.143,11.19,0
63.78,9,29,8.6,2,33.0,0,0,0,0,1,0,0,0.303,15.1,0
49.45,15,1210,10.92,3,74.43,0,0,113,1,1,1,1,0.237,38.57,0
11.27,7,195,24.75,1,42.91,0,0,15,0,1,1,0,0.152,12.94,0
33.09,8,278,15.99,0,8.23,0,1,21,0,1,1,1,0.114,0.0,0
63.52,14,878,3.07,1,15.03,1,0,47,0,1,1,1,0.075,5.71,0
5.64,20,91,19.89,1,5.69,1,0,6,0,1,1,0,0.069,9.42,0
51.59,2,950,13.44,2,22.94,0,0,66,0,1,1,1,0.366,17.31,0
15.45,3,138,12.95,0,5.67,0,0,3,0,1,1,0,0.223,0.0,0
53.02,12,445,17.01,1,29.39,1,0,40,0,1,1,0,0.214,24.53,0
13.97,11,579,12.45,1,51.76,0,1,49,0,1,1,0,0.18,13.59,0
4.93,20,1177,9.17,4,24.04,0,1,33,0,1,1,0,0.038,32.82,0
5.89,8,468,15.34,3,9.76,0,0,20,0,0,1,0,0.05,20.11,0
31.44,13,302,19.3,2,25.98,0,0,6,0,1,1,1,0.23,9.84,0
38.85,18,425,3.84,1,32.51,0,0,19,1,1,1,1,0.202,4.78,0
12.13,6,113,10.31,3,56.25,0,0,8,0,1,1,1,0.067,15.52,0
56.75,15,584,9.19,0,15.74,1,1,9,0,1,1,0,0.232,0.0,0
5.69,21,103,0.61,1,40.42,0,0,6,0,1,1,0,0.33,1.57,0
28.05,19,407,26.98,1,10.73,1,0,36,0,1,1,1,0.15,15.56,0
8.93,4,521,7.11,0,12.89,0,0,22,0,1,1,0,0.394,12.35,0
15.61,9,1144,1.13,1,73.65,0,0,88,0,1,1,0,0.41,16.39,0
31.42,17,299,9.18,3,126.57,0,0,6,0,1,1,1,0.05,13.06,0
12.67,10,747,2.64,1,14.75,1,0,47,0,1,1,0,0.182,16.45,0
20.4,6,92,18.28,2,68.12,0,0,8,0,1,1,0,0.117,15.66,0
81.97,13,85,12.72,1,46.75,0,0,4,0,1,1,1,0.364,5.79,0
16.83,19,372,4.72,0,18.21,0,0,25,0,1,1,0,0.383,0.0,0
69.11,17,454,45.08,1,25.28,0,1,31,0,1,1,0,0.437,0.0,0
9.68,10,500,5.17,4,40.89,0,0,38,0,1,1,1,0.127,41.24,0
50.9,21,685,12.15,0,44.36,0,0,24,0,1,1,0,0.021,1.35,0
126.67,11,175,24.26,0,79.58,0,0,13,0,0,1,0,0.099,0.0,0
2.53,17,487,10.82,0,12.84,0,0,17,0,1,1,0,0.227,0.0,0
13.51,1,104,48.61,1,54.39,0,0,6,1,1,1,0,0.239,7.99,0
53.36,22,124,27.85,0,49.24,0,1,3,0,1,1,1,0.273,5.05,0
24.46,0,35,38.08,1,88.51,0,1,2,1,1,1,1,0.264,0.0,0
43.43,22,687,7.0,0,20.79,0,0,27,0,1,1,0,0.116,9.62,0
16.38,9,354,11.92,4,66.53,0,0,25,0,0,0,1,0.376,33.37,0
32.67,20,136,27.5,1,86.74,0,0,4,0,1,1,1,0.137,5.99,0
25.64,0,406,35.07,1,34.05,2,0,14,0,1,1,1,0.013,26.47,0
96.33,5,219,43.33,3,32.62,0,0,18,1,0,1,0,0.252,27.22,0
38.65,6,908,31.7,0,27.08,0,0,22,0,1,1,0,0.45,0.0,0
42.0,16,376,19.68,1,53.47,0,0,9,0,1,1,0,0.245,5.58,0
19.85,8,15,0.37,1,66.68,0,0,1,0,0,1,1,0.197,0.0,0
18.4,6,2103,5.67,3,43.97,0,0,56,0,1,1,0,0.217,35.48,0
19.44,16,39,2.07,1,45.88,1,2,3,0,1,1,0,0.354,25.48,0
44.45,2,595,2.52,1,15.9,1,1,16,0,1,0,0,0.225,33.76,0
19.67,15,287,5.16,3,16.17,0,1,21,0,1,1,1,0.015,19.63,0
40.04,4,143,1.17,4,10.22,0,1,9,0,1,1,0,0.243,18.83,0
238.75,19,564,4.18,1,136.82,1,1,43,1,1,1,0,0.054,15.59,0
71.6,17,67,47.19,0,19.82,0,0,4,0,1,1,0,0.155,0.0,0
21.63,0,977,5.61,2,47.2,0,0,46,0,1,1,0,0.081,14.28,0
99.61,3,144,2.61,1,12.57,1,0,13,0,1,1,1,0.207,31.78,0
19.92,22,224,19.0,1,18.36,0,0,13,0,1,1,0,0.402,3.4,0
3.9,10,501,26.45,2,10.59,0,0,48,0,1,1,1,0.17,23.26,0
10.93,19,1,5.65,4,13.75,0,0,0,0,0,1,1,0.243,25.57,0
4.61,8,320,4.9,2,28.84,0,0,19,0,1,1,1,0.092,31.29,0
21.08,7,1123,4.15,1,35.07,0,1,73,0,1,1,1,0.172,18.1,0
30.52,7,570,7.49,1,28.16,0,0,36,0,1,1,1,0.216,14.43,0
160.2,4,245,1.37,1,14.33,0,0,17,0,1,1,1,0.107,17.77,0
41.55,11,540,16.59,2,23.32,1,0,21,0,1,1,0,0.649,32.89,0
24.07,0,1379,25.91,3,55.42,0,0,30,0,1,1,0,0.006,28.39,0
68.68,14,104,16.35,4,67.63,0,0,3,0,1,1,0,0.126,30.17,0
3.28,17,379,8.2,1,47.27,0,1,24,1,1,1,0,0.042,10.6,0
37.93,5,134,5.12,3,35.57,0,0,11,0,1,1,1,0.376,17.45,0
64.77,9,963,7.9,0,21.32,0,1,54,0,1,1,1,0.112,4.46,0
6.83,13,638,8.27,1,15.86,0,0,27,0,1,1,1,0.066,20.65,0
94.04,20,807,16.45,2,25.49,0,1,62,0,1,1,1,0.198,14.18,0
42.03,7,1432,39.48,1,31.11,1,0,71,0,1,1,0,0.081,14.05,0
19.78,2,132,1.1,2,60.89,0,0,11,0,1,1,1,0.196,23.48,0
56.42,21,25,45.98,1,16.62,0,0,0,0,1,1,0,0.151,15.91,0
290.24,21,172,36.15,2,12.07,0,0,4,1,0,0,0,0.14,19.15,0
35.94,18,255,1.88,3,5.67,0,0,6,0,1,1,0,0.074,35.86,0
38.41,11,491,3.04,3,64.24,0,0,9,0,1,1,0,0.027,38.69,0
18.93,11,799,5.6,2,24.58,0,1,24,0,1,0,1,0.245,9.69,0
12.81,14,215,12.3,2,7.68,0,0,21,0,1,0,1,0.236,17.66,0
68.74,6,321,2.17,1,17.09,0,0,18,0,1,1,0,0.105,25.57,0
12.73,3,770,3.35,1,15.32,0,1,39,0,1,1,1,0.357,0.75,0
32.19,20,128,34.95,0,17.94,0,0,11,0,1,1,1,0.388,0.0,0
18.58,8,122,1.74,0,44.56,0,0,10,0,1,1,1,0.418,0.0,0
48.37,21,445,7.63,0,11.58,0,0,17,0,1,0,1,0.234,2.68,0
41.83,15,286,21.6,3,52.78,1,0,23,0,1,1,1,0.262,39.9,0
84.57,12,1487,32.92,0,15.68,0,0,35,0,1,1,1,0.238,0.0,0
17.99,3,221,6.14,0,14.4,0,1,16,0,1,1,0,0.08,0.0,0
22.88,23,713,2.69,0,10.68,0,2,12,0,1,1,1,0.172,1.26,0
11.26,8,437,20.03,3,24.94,1,0,14,0,0,1,1,0.14,40.59,0
19.22,20,28,22.21,3,33.73,0,0,2,0,1,1,0,0.344,16.09,0
43.7,17,44,58.71,0,19.4,1,0,2,0,1,1,0,0.118,2.46,0
63.88,14,114,2.25,1,25.73,0,1,6,0,1,1,1,0.323,0.0,0
11.92,14,77,18.54,1,21.8,0,0,5,0,1,1,0,0.094,19.81,0
71.49,5,200,8.1,0,54.79,0,0,14,0,1,0,0,0.09,2.06,0
116.24,10,433,36.91,0,22.51,3,0,12,0,0,1,1,0.564,30.57,0
45.31,7,461,7.86,0,28.45,1,0,43,0,1,1,0,0.042,0.0,0
195.74,20,443,8.86,1,93.44,0,1,28,0,1,1,1,0.128,0.0,0
13.82,16,63,2.03,0,233.92,0,0,4,0,0,1,1,0.021,0.0,0
8.63,23,458,5.81,1,13.97,0,1,32,0,1,1,1,0.183,7.7,0
5.06,16,264,7.68,0,81.42,0,0,23,1,1,1,0,0.032,0.0,0
133.76,23,1167,0.26,0,12.45,0,0,39,0,0,1,1,0.593,3.36,0
57.65,17,1215,8.63,0,47.92,0,0,112,0,1,1,0,0.106,0.0,0
28.34,3,731,6.15,1,112.12,1,2,59,0,1,0,0,0.376,14.38,0
39.65,14,607,24.43,2,44.16,1,0,21,0,1,0,1,0.473,26.15,0
9.72,1,61,1.7,1,26.47,0,0,5,0,1,1,1,0.129,7.57,0
345.76,1,44,21.42,4,6.09,1,0,2,1,1,1,1,0.322,33.61,1
34.1,9,919,18.78,0,17.06,0,2,59,0,1,1,1,0.287,0.0,0
33.43,2,278,4.15,2,16.44,2,0,27,0,1,0,1,0.488,33.65,0
61.92,7,300,1.3,2,15.5,1,0,5,0,1,1,1,0.257,35.82,0
48.47,19,941,27.66,0,27.47,0,0,89,0,1,1,1,0.177,0.72,0
37.48,6,486,4.3,3,33.52,1,0,37,0,1,1,0,0.204,39.79,0
13.59,11,99,2.36,1,4.43,0,0,4,0,1,1,1,0.164,8.11,0
48.01,18,119,6.67,1,7.22,0,0,9,0,0,1,1,0.142,8.58,0
196.77,14,3,7.68,1,71.12,0,1,0,0,1,1,0,0.197,6.64,1
115.06,13,620,5.92,0,20.46,0,0,36,0,1,1,1,0.249,0.0,0
147.41,15,332,56.25,2,16.46,0,1,28,0,1,1,1,0.115,15.25,0
17.97,13,1498,31.91,0,35.1,2,0,51,0,1,1,1,0.154,29.85,0
11.14,2,626,30.95,3,70.96,0,0,39,0,1,1,0,0.136,11.97,0
26.42,17,54,7.63,0,6.91,0,0,1,0,0,1,1,0.126,0.0,0
31.68,21,88,49.4,4,9.87,1,1,7,0,1,1,0,0.268,40.43,1
89.5,5,348,17.28,0,18.05,1,0,15,0,1,1,0,0.164,12.88,0
5.52,16,1294,26.76,1,77.83,0,0,56,0,0,1,1,0.034,0.0,0
138.32,22,142,10.42,3,101.55,1,0,5,0,1,1,1,0.144,21.86,0
25.58,13,873,2.63,1,28.3,0,0,66,1,1,1,0,0.252,1.39,0
19.55,13,187,32.69,0,37.81,0,0,5,0,1,1,1,0.05,0.0,0
10.89,19,157,10.0,1,16.38,0,0,3,0,1,1,1,0.083,16.67,0
5.73,12,1158,51.89,2,25.19,0,1,46,0,1,1,1,0.341,30.63,0
68.25,2,24,4.41,2,27.4,0,0,1,0,0,0,1,0.301,15.13,0
32.24,12,540,73.15,1,10.69,0,0,11,0,0,1,0,0.384,10.65,0
8.25,23,22,3.77,3,34.48,0,0,1,0,1,1,0,0.16,34.73,0
8.21,1,807,6.89,3,50.05,0,0,67,0,1,1,1,0.193,39.11,0
21.42,8,884,13.52,4,45.26,0,0,46,0,1,1,1,0.175,32.26,0
159.02,12,1119,17.73,2,12.67,1,0,70,0,1,1,0,0.37,36.97,0
23.11,7,103,19.11,2,16.57,0,0,5,0,1,1,1,0.108,12.72,0
6.66,15,66,9.7,1,18.82,0,1,2,0,1,1,1,0.312,9.42,0
23.44,23,350,1.2,1,34.32,0,0,34,0,1,1,1,0.097,4.17,0
22.81,2,158,10.28,2,32.17,0,0,5,0,1,1,1,0.309,22.67,0
2.02,12,466,6.11,1,69.05,0,0,31,0,1,1,1,0.177,20.37,0
28.38,3,361,16.08,0,31.39,1,0,14,0,1,1,1,0.366,18.48,0
23.79,17,78,3.02,2,75.14,0,0,6,0,1,1,1,0.182,8.61,0
60.11,1,672,7.51,1,75.25,0,0,55,0,1,1,0,0.036,0.85,0
190.37,19,814,50.77,1,16.9,0,1,44,0,1,1,0,0.215,0.0,0
92.44,21,1649,1.4,1,29.48,0,0,53,0,1,1,1,0.608,5.6,0
22.9,20,252,13.83,1,23.46,0,0,5,0,1,1,1,0.378,6.25,0
9.91,14,206,1.43,2,42.01,0,0,11,0,1,1,1,0.119,6.07,0
392.82,16,107,2.56,0,41.83,0,0,3,0,1,1,1,0.269,0.0,1
